,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_good,poi_bad,poi_hash,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags
7144,2400,34,,1009,2800,Tatabánya,Győri út,35,,POINT (47.594305733199 18.38829139419),Győri Út 35.,,,,,,,,,,,,,,,,86-8,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,47.594305733199,18.38829139419,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7145,2248,34,,1009,2800,Tatabánya,Petőfi Sándor utca,82,,POINT (47.58947 18.37085),Petőfi Sándor utca 82.,,,,,,,,,,,,,,,,86-266,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,47.58947,18.37085,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7146,2397,34,,1009,2800,Tatabánya,Ságvári Endre út,,2119/189,POINT (47.562699 18.408931),Ságvári Endre Út 2119/189 Hrsz.,,,,,,,,,,,,,,,,86-34,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,47.562699,18.408931,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7147,2399,34,,1027,2840,Oroszlány,Takács Imre utca,1/A,,POINT (47.493465279168 18.319681107692),Takács I. U. 1/A,,,,,,,,,,,,,,,,86-32,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,47.493465279168,18.319681107692,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7148,2395,34,,1040,2870,Kisbér,Városház tér,,1600/20,POINT (47.500450256359 18.026477189251),Városház Tér 1600/20 Hrsz,,,,,,,,,,,,,,,,86-156,+36 30 588 2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,47.500450256359,18.026477189251,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7149,2398,34,,1051,2890,Tata,Keszthelyi út,,1440/9,POINT (47.648735 18.315463),Keszthelyi U. 1440/9 Hrsz.,,,,,,,,,,,,,,,,86-33,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,47.648735,18.315463,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7150,2401,34,,1060,2900,Komárom,Mártírok útja,84,,POINT (47.738192313788 18.141210332301),Mártírok U. 84.,,,,,,,,,,,,,,,,86-6,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,47.738192313788,18.141210332301,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7151,2394,34,,1070,2941,Ács,Zúgó utca,2,,POINT (47.711565897905 18.01707226306),Zúgó U. 2. ,,,,,,,,,,,,,,,,86-218,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,47.711565897905,18.01707226306,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7152,2393,34,,1080,3000,Hatvan,Horváth Mihály út,68-72,,POINT (47.666996956134 19.695700200956),Horváth Mihály U. 68-72.,,,,,,,,,,,,,,,,86-35,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,47.666996956134,19.695700200956,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7153,2403,34,,1115,3060,Pásztó,Gyárliget utca,1,,POINT (47.919680559608 19.699314896781),Gyárliget U. 1. ,,,,,,,,,,,,,,,,86-157,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,47.919680559608,19.699314896781,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7154,2404,34,,1128,3070,Bátonyterenye,Kossuth út,8,,POINT (47.989709 19.827845),Kossuth Út 8.,,,,,,,,,,,,,,,,86-147,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,['not_in_water'],"['street_is_not_around', 'street_metaphone_is_not_around']",,2020-12-13 09:42:18.164869+00:00,,,47.989709,19.827845,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7155,2405,34,,1138,3100,Salgótarján,Bem utca,7,,POINT (48.104566537912 19.801972955089),Bem U. 7. ,,,,,,,,,,,,,,,,86-108,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,['not_in_water'],"['street_is_not_around', 'street_metaphone_is_not_around']",,2020-12-13 09:42:18.164869+00:00,,,48.104566537912,19.801972955089,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7156,2402,34,,1180,3170,Szécsény,Sas utca,3,,POINT (48.079452486098 19.520644445154),Sas U. 3.,,,,,,,,,,,,,,,,86-197,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,['not_in_water'],"['street_is_not_around', 'street_metaphone_is_not_around']",,2020-12-13 09:42:18.164869+00:00,,,48.079452486098,19.520644445154,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7157,2391,34,,1194,3200,Gyöngyös,Gyöngyvirág út,2,,POINT (47.775162293114 19.931340737928),Gyöngyvirág U. 2.,,,,,,,,,,,,,,,,86-70,+36 30 676 3120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,47.775162293114,19.931340737928,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7158,2390,34,,1245,3300,Eger,II. Rákóczi Ferenc út,96,,POINT (47.922693703798 20.369969990599),Ii. Rákóczi Ferenc U. 96.,,,,,,,,,,,,,,,,86-75,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,47.922693703798,20.369969990599,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7159,2389,34,,1245,3300,Eger,Mátyás király út,139,,POINT (47.875036537922 20.382935273792),Mátyás Király Út 139.,,,,,,,,,,,,,,,,86-187,+36 30 237 2284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,47.875036537922,20.382935273792,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
7160,2392,34,,1285,3360,Heves,Szerelem Alfréd utca,7-9,,POINT (47.597402808209 20.288368182092),Szerelem Alfréd U. 7-9.,,,,,,,,,,,,,,,,86-54,+36 29 339 345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,"['not_in_water', 'street_is_around', 'street_metaphone_is_around']",[],,2020-12-13 09:42:18.164869+00:00,,,47.597402808209,20.288368182092,34,Penny Market,shop,"{'contact:instagram': 'https://www.instagram.com/pennymarkethu', 'brand:wikidata': 'Q284688', 'internet_access:ssid': 'PENNY FREE WLAN', 'contact:email': 'ugyfelszolgalat@penny.hu', 'payment:visa': 'yes', 'contact:facebook': 'https://www.facebook.com/PennyMarketMagyarorszag', 'payment:mastercard': 'yes', 'contact:youtube': 'https://www.youtube.com/channel/UCSy0KKUrDxVWkx8qicky_pQ', 'ref:vatin': 'HU10969629', 'ref:vatin:hu': '10969629-2-44', 'payment:contactless': 'yes', 'operator': 'Penny Market Kft.', 'brand': 'Penny Market', 'shop': 'supermarket', 'brand:wikipedia': 'en:Penny (supermarket)', 'payment:mastercard_contactless': 'yes', 'internet_access:fee': 'no', 'payment:mastercard_electronic': 'yes', 'payment:visa_electron': 'yes', 'internet_access': 'wlan', 'payment:maestro': 'yes', 'payment:cash': 'yes'}",https://www.penny.hu,hupennysup,penny,,False,False,2000.0,200.0,15.0,,,,,2021-05-13 12:05:23.330302,
