,pa_id,poi_common_id,poi_name,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_additional_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_lat,poi_lon,poi_created,poi_updated,poi_deleted,pc_id,poi_common_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,export_poi_name,do_not_export_addr_tags,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,additional_ref_name,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes,poi_distance,poi_new
523,2054,6,,CBA Attila Csemege,23,1012,Budapest,Attila út,109,,POINT (47.50175 19.02784),Attila u. 109.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,07:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,20:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-21:00; Sa 07:00-21:00; Su 07:00-20:00; PH off,47.501738,19.0277889,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,1948976083,OSM_object_type.node,4,0,2021-10-10 12:40:44.000000,"{'addr:street': 'Attila út', 'branch': 'Attila út', 'brand': 'CBA', 'brand:wikidata': 'Q779845', 'brand:wikipedia': 'en:CBA (food retail)', 'name': 'CBA', 'opening_hours': 'Mo-Fr 06:00-21:00; Sa 07:00-21:00; Su 07:00-20:00', 'shop': 'convenience', 'wheelchair': 'no'}",,4.06392513,False
605,2246,6,,CBA Szabad Május,150,1174,Budapest,Szabad Május tér,1,,POINT (47.46197 19.23682),Szabad Május tér 1.,,,,,,,,,,,,,,,,,,+36 1 258 3263,cba-szabadmajus@lazarteam.hu,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:30:00,07:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,14:00:00,13:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-20:00; Sa 06:30-14:00; Su 07:00-13:00; PH off,47.46197,19.23682,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
606,3652,6,,Ady Csemege,159,1191,Budapest,Templom tér,21,,POINT (47.45351 19.14201),Templom tér 21.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,07:00:00,19:00:00,19:00:00,19:00:00,19:00:00,19:00:00,15:00:00,15:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-19:00; Sa-Su 07:00-15:00; PH off,47.45351,19.14201,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
607,3167,6,,REMÍZ ÁRUHÁZ,161,1193,Budapest,Üllői út,266,,POINT (47.45288 19.15689),Üllői út 266.,,,,,,,,,,,,,,,,,,+36 1 347 9670,cba@remizker.hu,,,,,,,,,,,,,,,,,,,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,17:00:00,17:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:30-21:00; Sa-Su 06:30-17:00; PH off,47.4528552,19.1568557,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,282108249,OSM_object_type.node,6,0,2019-07-26 13:50:28.000000,"{'brand': 'CBA', 'brand:wikidata': 'Q779845', 'brand:wikipedia': 'en:CBA (food retail)', 'name': 'CBA', 'shop': 'supermarket', 'toilets:wheelchair': 'limited', 'wheelchair': 'yes'}",,3.77569153,False
608,2566,6,,Erzsébet Csemege,165,1201,Budapest,Vágóhíd utca,44,,POINT (47.42424 19.11111),Vágóhíd u. 44,,,,,,,,,,,,,,,,,,+36 30 343 7738,vagohid@rubok.hu,,,,,,,,,,,,,,,,,,,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,14:00:00,13:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:30-20:00; Sa 06:30-14:00; Su 06:30-13:00; PH off,47.42424,19.11111,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
609,3449,6,,Ász-Net Élelmiszer,166,1202,Budapest,Mártírok útja,205,,POINT (47.43597 19.1321),Mártírok útja 205.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,07:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,,,,,,,,,,,,,,,,,False,Mo-Su 07:00-21:00; PH off,47.43597,19.1321,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
610,3395,6,,Árpád Csemege,176,1222,Budapest,Árpád utca,54,,POINT (47.42622 19.02779),Árpád u. 54.,,,,,,,,,,,,,,,,,,+36 2267174,bkercity@gmail.com,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,07:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,17:00:00,14:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-20:00; Sa 07:00-17:00; Su 07:00-14:00; PH off,47.4262507,19.0277623,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,5796676053,OSM_object_type.node,8,0,2022-11-28 14:39:50.000000,"{'addr:city': 'Budapest', 'addr:housenumber': '54', 'addr:postcode': '1222', 'addr:street': 'Árpád utca', 'brand': 'CBA', 'brand:wikidata': 'Q779845', 'brand:wikipedia': 'en:CBA (food retail)', 'internet_access': 'wlan', 'internet_access:ssid': 'CBA-guest;CBA GUEST;CBA2.4GHZ', 'name': 'CBA', 'opening_hours': 'Mo-Fr 06:00-20:00; Sa 07:00-17:00; Su 07:00-14:00', 'operator': 'Bker City Kft.', 'payment:american_express': 'yes', 'payment:cash': 'yes', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:visa_debit': 'yes', 'payment:visa_electron': 'yes', 'ref:HU:vatin': '24735407-2-43', 'shop': 'convenience'}",,3.9994419,False
611,2665,6,,HTZRT - 15.számú CBA Élelmiszer üzlet,587,2000,Szentendre,Nyár utca,1,,POINT (47.67414 19.06862),Nyár utca 1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,14:00:00,13:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-20:00; Sa 06:00-14:00; Su 07:00-13:00; PH off,47.67412725,19.068731941244444,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,76586240,OSM_object_type.way,5,0,2022-05-08 18:59:34.000000,"{'brand': 'CBA', 'brand:wikidata': 'Q779845', 'building': 'yes', 'name': 'CBA', 'shop': 'convenience', 'wheelchair': 'limited'}","[902640544, 902640547, 902640548, 4959262346, 4959262345, 902640538, 902640544]",2.56124212,False
612,3382,6,,CBA Tavirózsa,594,2011,Budakalász,Omszk park,,1861/21,POINT (47.6125 19.06112),Omszk park 1861/21 hrsz.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,08:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-20:00; Su 08:00-20:00; PH off,47.6125,19.06112,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
613,2659,6,,HTZRT - 14.számú CBA Élelmiszer üzlet,606,2025,Visegrád,Rév utca,8,,POINT (47.78614 18.96865),Rév utca 8.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,07:00:00,08:00:00,18:00:00,19:00:00,19:00:00,19:00:00,19:00:00,16:00:00,16:00:00,,,,,,,,,,,,,,,,,False,Mo 06:30-18:00; Tu-Fr 06:30-19:00; Sa 07:00-16:00; Su 08:00-16:00; PH off,47.78614,18.96865,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
614,3334,6,,HTZRT - 29.számú CBA Élelmiszer üzlet,608,2027,Dömös,Kossuth Lajos út,16/A,,POINT (47.76361 18.91281),Kossuth Lajos út 16/a,,,,,,,,,,,,,,,,,,+36 33 482 129,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,18:00:00,19:00:00,19:00:00,19:00:00,19:00:00,15:00:00,13:00:00,,,,,,,,,,,,,,,,,False,Mo 06:00-18:00; Tu-Fr 06:00-19:00; Sa 06:00-15:00; Su 07:00-13:00; PH off,47.76361,18.91281,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
615,3342,6,,HTZRT - 34.számú CBA Élelmiszer üzlet,609,2028,Pilismarót,Bajcsy-Zsilinszky utca,1/B,,POINT (47.78512 18.87476),Bajcsy-Zsillinszky utca 1/b,,,,,,,,,,,,,,,,,,+36 33 470 198,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,08:00:00,19:00:00,19:00:00,19:00:00,19:00:00,19:00:00,15:00:00,13:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-19:00; Sa 06:00-15:00; Su 08:00-13:00; PH off,47.78522405,18.874893306781622,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,475692065,OSM_object_type.way,7,0,2020-09-05 20:40:19.000000,"{'addr:city': 'Pilismarót', 'addr:housenumber': '1', 'addr:postcode': '2028', 'addr:street': 'Bajcsy-Zsilinszky utca', 'brand': 'CBA', 'brand:wikidata': 'Q779845', 'brand:wikipedia': 'en:CBA (food retail)', 'building': 'retail', 'name': 'CBA', 'shop': 'convenience', 'wheelchair': 'limited'}","[4694154077, 4694154078, 4694154079, 4694154080, 4823818132, 4694154077]",1.39614641,False
616,3416,6,,Örsi Bisztró,619,2040,Budaörs,Szabadság út,52-54,2029/1,POINT (47.46085 18.95677),Szabadság út 52-54. 2029/1. hrsz.,,,,,,,,,,,,,,,,,,+36 23 445 750,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-18:00; PH off,47.46085,18.95677,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
617,2433,6,,Görög Csemege ABC,628,2049,Diósd,Sashegyi út,22/A,,POINT (47.40567 18.95122),Sashegyi u. 22/a,,,,,,,,,,,,,,,,,,+36 23 381 462,cba.vangelisz@gmail.com,,,,,,,,,,,,,,,,,,,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,07:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,15:00:00,13:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:30-20:00; Sa 06:30-15:00; Su 07:00-13:00; PH off,47.40567,18.95122,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
618,2503,6,,Sváb Pékség Mintabolt,632,2064,Bicske,Kossuth Lajos utca,3,,POINT (47.55369 18.59693),Kossuth Lajos u. 3.,,,,,,,,,,,,,,,,,,+36 30 511 7112,bicske.svabpekseg@gmail.com,,,,,,,,,,,,,,,,,,,05:00:00,05:00:00,05:00:00,05:00:00,05:00:00,05:00:00,,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,12:00:00,,,,,,,,,,,,,,,,,,False,Mo-Fr 05:00-18:00; Sa 05:00-12:00; PH off,47.55369,18.59693,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
619,2719,6,,HTZRT - 08.számú CBA Élelmiszer üzlet,646,2083,Solymár,Templom tér,5,,POINT (47.59155 18.92909),Templom tér 5.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,15:00:00,,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-20:00; Sa 06:00-15:00; PH off,47.59155,18.92909,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
620,2641,6,,HTZRT - 02.számú CBA Élelmiszer üzlet,648,2085,Pilisvörösvár,Fő út,71,,POINT (47.62133 18.91127),Fő út 71.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,14:00:00,,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-20:00; Sa 06:00-14:00; PH off,47.62133,18.91127,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
621,3635,6,,Sváb Pékség ABC és Kávézó,648,2085,Pilisvörösvár,Puskin utca,9,,POINT (47.62002 18.90969),Puskin utca 9.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:30:00,05:30:00,05:30:00,05:30:00,05:30:00,06:00:00,,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,13:00:00,,,,,,,,,,,,,,,,,,False,Mo-Fr 05:30-18:00; Sa 06:00-13:00; PH off,47.62002,18.90969,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
622,3460,6,,Keszi Bisztró,655,2092,Budakeszi,Dózsa György tér,1/A,,POINT (47.50721 18.91998),Dózsa Gy. tér 1/A,,,,,,,,,,,,,,,,,,+36 23 535 576,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-18:00; PH off,47.50721,18.91998,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
623,4251,6,,Linum,657,2094,Nagykovácsi,Lenvirág park,1,,POINT (47.57876 18.88246),Lenvirág park 1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,19:00:00,15:00:00,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-20:00; Sa 06:00-19:00; Su 07:00-15:00; PH off,47.57876,18.88246,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
624,2050,6,,Remete Csemege,657,2094,Nagykovácsi,Nagykovácsi út,6/E,,POINT (47.55848 18.92135),Nagykovácsi u 6/e.,,,,,,,,,,,,,,,,,,+36 26 555 467,hillside@cba-vorosvar.hu,,,,,,,,,,,,,,,,,,,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,06:30:00,,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,20:00:00,,,,,,,,,,,,,,,,,,False,Mo-Sa 06:30-20:00; PH off,47.55848,18.92135,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
625,2428,6,,Vegyesbolt,658,2095,Pilisszántó,Kossuth utca,63,,POINT (47.6692 18.88744),Kossuth u. 63.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,,18:00:00,18:00:00,18:00:00,18:00:00,18:00:00,12:00:00,,,,,,,,,,,,,,,,,,False,Mo-Fr 06:00-18:00; Sa 06:00-12:00; PH off,47.6692,18.88744,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
626,1893,6,,Csíkos ABC,663,2100,Gödöllő,Szőlő utca,10,,POINT (47.60546 19.34721),Szőlő u. 10.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,,,,,,,,,,,,,,,,,False,Mo-Su 06:00-22:00; PH off,47.60546,19.34721,2023-01-03 08:36:18.592841+00:00,,,6,CBA,shop,"{'shop': 'convenience', 'brand': 'CBA', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'payment:cash': 'yes'}",https://www.cba.hu,hucbacon,(cba abc|cba),,True,False,True,False,2000.0,200.0,5.0,,,,,,2023-01-03 08:41:32.404992,,,,True
